"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"문화동465",1,대전광역시 중구 천근로52-1,대전광역시 중구 문화동445-2,36.30926514,127.40576930,,한전주,042-120,대전광역시,2022-12-15
"문화동466",1,대전광역시 중구 천근로60번길50,대전광역시 중구 문화동480-26,36.30891418,127.40462490,,한전주,042-120,대전광역시,2022-12-15
"문화동467",1,대전광역시 중구 천근로60번길54,대전광역시 중구 문화동480-36,36.30891037,127.40425110,,한전주,042-120,대전광역시,2022-12-15
"문화동468",1,대전광역시 중구 천근로60번길55,대전광역시 중구 문화동485-11,36.30884933,127.40409850,,한전주,042-120,대전광역시,2022-12-15
"문화동469",1,,대전광역시 중구 문화동480-28,36.30891418,127.40364840,,한전주,042-120,대전광역시,2022-12-15
"문화동470",1,대전광역시 중구 보문산로215번길75,대전광역시 중구 문화동479-24,36.30900192,127.40326690,,한전주,042-120,대전광역시,2022-12-15
"문화동471",1,대전광역시 중구 보문산로215번길67,대전광역시 중구 문화동483-33,36.30877686,127.40351100,,한전주,042-120,대전광역시,2022-12-15
"문화동472",1,대전광역시 중구 송리로20번안길,대전광역시 중구 문화동484-1,36.30856705,127.40371700,,한전주,042-120,대전광역시,2022-12-15
"문화동473",1,대전광역시 중구 보문산로215번길60,대전광역시 중구 문화동485-3,36.30850601,127.40391540,,한전주,042-120,대전광역시,2022-12-15
"문화동474",1,대전광역시 중구 보문산로215번길55,대전광역시 중구 문화동484-4,36.30831909,127.40395360,,한전주,042-120,대전광역시,2022-12-15
"문화동475",1,대전광역시 중구 보문산로215번길47,대전광역시 중구 문화동491-4,36.30794640,127.40412720,,한전주,042-120,대전광역시,2022-12-15
"문화동476",1,대전광역시 중구 보문산로215번길41,대전광역시 중구 문화동493-21,36.30773163,127.40405270,,한전주,042-120,대전광역시,2022-12-15
"문화동477",1,대전광역시 중구 보문산로215번길19,대전광역시 중구 문화동548-2,36.30697250,127.40415190,,한전주,042-120,대전광역시,2022-12-15
"문화동478",1,대전광역시 중구 보문산로227번길27,대전광역시 중구 문화동547-3,36.30657959,127.40399170,,한전주,042-120,대전광역시,2022-12-15
"문화동479",1,,대전광역시 중구 문화동543-9,36.30602264,127.40431210,,한전주,042-120,대전광역시,2022-12-15
"문화동480",1,대전광역시 중구 보문산로215번길16,대전광역시 중구 문화동512,36.30662155,127.40424350,,한전주,042-120,대전광역시,2022-12-15
"문화동481",1,,대전광역시 중구 문화동435-16,36.31029129,127.40598300,,한전주,042-120,대전광역시,2022-12-15
"문화동482",1,대전광역시 중구 천근로70번길45,대전광역시 중구 문화동500-67,36.30836868,127.40623470,,한전주,042-120,대전광역시,2022-12-15
"문화동483",1,대전광역시 중구 천근로70번길45-3,대전광역시 중구 문화동500-112,36.30811691,127.40644840,,한전주,042-120,대전광역시,2022-12-15
"문화동484",1,대전광역시 중구 천근로70번길46-7,대전광역시 중구 문화동451-8,36.30868149,127.40605930,,전용주,042-120,대전광역시,2022-12-15
"문화동485",1,대전광역시 중구 천근로46번길45-1,대전광역시 중구 문화동485-24,36.30868149,127.40484620,,한전주,042-120,대전광역시,2022-12-15
"문화동486",1,대전광역시 중구 천근로46번길17-11,대전광역시 중구 문화동500-18,36.30860519,127.40554050,,전용주,042-120,대전광역시,2022-12-15
"문화동487",1,대전광역시 중구 천근로70번길50,대전광역시 중구 문화동500-91,36.30838394,127.40596770,,한전주,042-120,대전광역시,2022-12-15
"문화동488",1,대전광역시 중구 보문산로245번길9-1,대전광역시 중구 문화동500-46,36.30803299,127.40617370,,한전주,042-120,대전광역시,2022-12-15
"문화동489",1,대전광역시 중구 보문산로245번길5,대전광역시 중구 문화동500-47,36.30786514,127.40631100,,한전주,042-120,대전광역시,2022-12-15
"문화동490",1,대전광역시 중구 보문산로245번길3-10,대전광역시 중구 문화동500-82,36.30775452,127.40603640,,한전주,042-120,대전광역시,2022-12-15
"문화동491",1,대전광역시 중구 보문산로245번길3-15,대전광역시 중구 문화동500-95,36.30754852,127.40595250,,전용주,042-120,대전광역시,2022-12-15
"문화동492",1,대전광역시 중구 보문산로245번길3-25,대전광역시 중구 문화동500-77,36.30782700,127.40568540,,한전주,042-120,대전광역시,2022-12-15
"문화동493",1,대전광역시 중구 보문산로245번길9-10,대전광역시 중구 문화동500-36,36.30807877,127.40572360,,한전주,042-120,대전광역시,2022-12-15
"문화동494",1,대전광역시 중구 보문산로245번길9-17,대전광역시 중구 문화동500-42,36.30808640,127.40530400,,한전주,042-120,대전광역시,2022-12-15
"문화동495",1,대전광역시 중구 천근로70번길70,대전광역시 중구 문화동500-60,36.30840683,127.40515900,,한전주,042-120,대전광역시,2022-12-15
"문화동496",1,대전광역시 중구 천근로46번길28,대전광역시 중구 문화동457-1,36.30821609,127.40454100,,전용주,042-120,대전광역시,2022-12-15
"문화동497",1,대전광역시 중구 보문산로227번길53,대전광역시 중구 문화동491-10,36.30821228,127.40435790,,한전주,042-120,대전광역시,2022-12-15
"문화동498",1,,대전광역시 중구 문화동488-9,36.30784607,127.40441890,,전용주,042-120,대전광역시,2022-12-15
"문화동499",1,대전광역시 중구 보문산로227번길44,대전광역시 중구 문화동488-1,36.30798721,127.40469360,,한전주,042-120,대전광역시,2022-12-15
"문화동500",1,대전광역시 중구 보문산로227번길35,대전광역시 중구 문화동488-5,36.30770874,127.40496060,,한전주,042-120,대전광역시,2022-12-15
"문화동501",1,대전광역시 중구 송리로14번길65,대전광역시 중구 문화동488-12,36.30749893,127.40516660,,한전주,042-120,대전광역시,2022-12-15
"문화동502",1,대전광역시 중구 송리로14번길50,대전광역시 중구 문화동490-2,36.30742264,127.40418240,,한전주,042-120,대전광역시,2022-12-15
"문화동503",1,대전광역시 중구 송리로14번길60,대전광역시 중구 문화동488-10,36.30744553,127.40478520,,한전주,042-120,대전광역시,2022-12-15
"문화동504",1,대전광역시 중구 송리로14번길65,대전광역시 중구 문화동488-12,36.30748749,127.40499110,,전용주,042-120,대전광역시,2022-12-15
"문화동505",1,,대전광역시 중구 문화동508-4,36.30737686,127.40539550,,한전주,042-120,대전광역시,2022-12-15
"문화동506",1,대전광역시 중구 보문산로227번길21,대전광역시 중구 문화동509-1,36.30718613,127.40531920,,한전주,042-120,대전광역시,2022-12-15
"문화동507",1,대전광역시 중구 보문산로239,대전광역시 중구 문화동792,36.30719757,127.40586850,,한전주,042-120,대전광역시,2022-12-15
"문화동508",1,대전광역시 중구 보문산로227번길,대전광역시 중구 문화동517-7,36.30695343,127.40543370,,한전주,042-120,대전광역시,2022-12-15
"문화동509",1,대전광역시 중구 보문산로227번길12,대전광역시 중구 문화동517-35,36.30667496,127.40545650,,한전주,042-120,대전광역시,2022-12-15
"문화동510",1,대전광역시 중구 보문산로227번길12,대전광역시 중구 문화동509-10,36.30680084,127.40473180,,한전주,042-120,대전광역시,2022-12-15
"문화동511",1,대전광역시 중구 보문산로223-20,대전광역시 중구 문화동515-4,36.30658722,127.40450290,,한전주,042-120,대전광역시,2022-12-15
"문화동512",1,대전광역시 중구 보문산로223-10,대전광역시 중구 문화동543-1,36.30619812,127.40445710,,한전주,042-120,대전광역시,2022-12-15
"문화동513",1,대전광역시 중구 보문산로223,대전광역시 중구 문화동515-9,36.30607605,127.40478520,,한전주,042-120,대전광역시,2022-12-15
"문화동514",1,대전광역시 중구 보문산로227-15,대전광역시 중구 문화동515-13,36.30635452,127.40485380,,한전주,042-120,대전광역시,2022-12-15
"문화동515",1,대전광역시 중구 보문산로227-7,대전광역시 중구 문화동517-25,36.30632019,127.40519710,,한전주,042-120,대전광역시,2022-12-15
"문화동516",1,대전광역시 중구 보문산로209-6,대전광역시 중구 문화동541-2,36.30619812,127.40351870,,한전주,042-120,대전광역시,2022-12-15
"문화동517",1,대전광역시 중구 보문산로209-21,대전광역시 중구 문화동552-3,36.30682755,127.40354920,,한전주,042-120,대전광역시,2022-12-15
"문화동518",1,대전광역시 중구 보문산로209-25,대전광역시 중구 문화동552,36.30703735,127.40352630,,한전주,042-120,대전광역시,2022-12-15
"문화동519",1,대전광역시 중구 송리로14번길39,대전광역시 중구 문화동497-2,36.30737305,127.40356450,,한전주,042-120,대전광역시,2022-12-15
"문화동520",1,대전광역시 중구 송리로14번길33,대전광역시 중구 문화동493-17,36.30732346,127.40325930,,한전주,042-120,대전광역시,2022-12-15
"문화동521",1,대전광역시 중구 송리로14번길32,대전광역시 중구 문화동585-10,36.30708313,127.40307620,,한전주,042-120,대전광역시,2022-12-15
"문화동522",1,대전광역시 중구 보문산로227번안길41,대전광역시 중구 문화동584-5,36.30656815,127.40313720,,전용주,042-120,대전광역시,2022-12-15
"문화동523",1,대전광역시 중구 보문산로227번길52,대전광역시 중구 문화동585-16,36.30675507,127.40276340,,한전주,042-120,대전광역시,2022-12-15
"문화동524",1,대전광역시 중구 송리로14번길26,대전광역시 중구 문화동498-2,36.30717468,127.40282440,,한전주,042-120,대전광역시,2022-12-15
"문화동525",1,대전광역시 중구 송리로14번길14,대전광역시 중구 문화동498-5,36.30711365,127.40229090,,한전주,042-120,대전광역시,2022-12-15
"문화동526",1,대전광역시 중구 송리로14번길10,대전광역시 중구 문화동498-16,36.30704880,127.40206910,,한전주,042-120,대전광역시,2022-12-15
"문화동527",1,대전광역시 중구 송리로14번길4,대전광역시 중구 문화동498-9,36.30696487,127.40164180,,한전주,042-120,대전광역시,2022-12-15
"문화동528",1,,대전광역시 중구 문화동498-17,36.30671692,127.40213010,,전용주,042-120,대전광역시,2022-12-15
"문화동529",1,대전광역시 중구 송리로2,대전광역시 중구 문화동584-10,36.30613327,127.40164180,,한전주,042-120,대전광역시,2022-12-15
"문화동530",1,대전광역시 중구 송리로7,대전광역시 중구 문화동583-22,36.30642700,127.40145110,,한전주,042-120,대전광역시,2022-12-15
"문화동531",1,대전광역시 중구 송리로9,대전광역시 중구 문화동583-2,36.30665207,127.40141300,,한전주,042-120,대전광역시,2022-12-15
"문화동532",1,,대전광역시 중구 문화동498-14,36.30703354,127.40133670,,한전주,042-120,대전광역시,2022-12-15
"문화동533",1,대전광역시 중구 송리로17,대전광역시 중구 문화동767,36.30722046,127.40139770,,한전주,042-120,대전광역시,2022-12-15
"문화동534",1,대전광역시 중구 송리로20번길2,대전광역시 중구 문화동496-3,36.30753326,127.40184020,,한전주,042-120,대전광역시,2022-12-15
"문화동535",1,대전광역시 중구 송리로20번길10,대전광역시 중구 문화동496-1,36.30761337,127.40232850,,한전주,042-120,대전광역시,2022-12-15
"문화동536",1,대전광역시 중구 보문산로227번길67,대전광역시 중구 문화동493-34,36.30740356,127.40257260,,한전주,042-120,대전광역시,2022-12-15
"문화동537",1,대전광역시 중구 보문산로227번안길72,대전광역시 중구 문화동493-9,36.30769348,127.40248110,,한전주,042-120,대전광역시,2022-12-15
"문화동538",1,대전광역시 중구 송리로20번길22,대전광역시 중구 문화동493-6,36.30774307,127.40280910,,한전주,042-120,대전광역시,2022-12-15
"문화동539",1,대전광역시 중구 송리로20번길25,대전광역시 중구 문화동493-29,36.30780411,127.40299990,,한전주,042-120,대전광역시,2022-12-15
"문화동540",1,대전광역시 중구 송리로20번길31,대전광역시 중구 문화동484-21,36.30785751,127.40332030,,한전주,042-120,대전광역시,2022-12-15
"문화동541",1,대전광역시 중구 송리로14번길33-7,대전광역시 중구 문화동493-5,36.30759811,127.40330510,,전용주,042-120,대전광역시,2022-12-15
"문화동542",1,대전광역시 중구 송리로20번길34-1,대전광역시 중구 문화동493-36,36.30760574,127.40362550,,한전주,042-120,대전광역시,2022-12-15
"문화동543",1,대전광역시 중구 송리로20번길35,대전광역시 중구 문화동484-36,36.30789948,127.40357210,,한전주,042-120,대전광역시,2022-12-15
"문화동544",1,대전광역시 중구 송리로20번안길24,대전광역시 중구 문화동484-32,36.30835342,127.40341190,,한전주,042-120,대전광역시,2022-12-15
"문화동545",1,대전광역시 중구 송리로20번안길20-1,대전광역시 중구 문화동484-26,36.30823898,127.40323640,,한전주,042-120,대전광역시,2022-12-15
"문화동546",1,대전광역시 중구 송리로20번안길14,대전광역시 중구 문화동484-20,36.30798721,127.40287020,,한전주,042-120,대전광역시,2022-12-15
